Obs#,Time,Timepoint,Date,configName,configAuthor,Treatment,Veg,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
45,9:29:38,11,10/16/24,Albany,M Sturchio,Control,Radicchio,0.124697,2.919588,0.119589,0.830218,0.694017,0.678086,1.389661,0.695644,6.69738,6.854722,13.72552,0.29853,1.8,PSF-00495_20241016092938_184,0,0,0,136.172531,451.250916,0.698233,0.5,0.8,91.888138,1,45.7,44.65,13.16,11.81,11.81,101.25,156.4,158.7,-1.5,329,3.949,9:26:20,10/16/24,-0.26,1,0.002,-0.005,0.02,-2.647,-0.274,-0.384,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.496419,2.439345,1.657335,0.940426,0.438809,-0.013211,0.452116,0.384314,136.172531,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016092938_184,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
50,7:18:18,9,10/16/24,Albany,M Sturchio,Control,Radish,0.228772,2.920007,0.21215,0.976157,0.624741,0.606035,1.085881,0.46114,5.995838,6.180902,10.743217,0.29853,1.8,PSF-00495_20241016071818_f52,0,0,0,89.110138,295.518982,0.698462,0.5,0.8,49.371574,1,50.01,48.51,10.2,8.12,8.12,101.08,156.5,159.1,-1.6,177,4.031,7:16:33,10/16/24,-0.38,1,-0.01,-0.004,0.011,-0.191,0.063,-0.015,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502738,2.445971,1.657769,0.941236,0.494047,-0.019771,0.21804,0.256313,89.110138,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071818_f52,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
34,15:05:21,17,10/16/24,Albany,M Sturchio,AV,Radicchio,0.026993,2.923162,0.026746,0.169009,0.597754,0.594511,1.232903,0.63515,5.861393,5.893364,12.155422,0.29853,1.8,PSF-00495_20241016150521_94b,0,0,0,92.168213,305.730713,0.698531,0.5,0.8,11.832947,1,41.22,40.99,12.45,10,10,101.43,156.9,158.9,-1.3,42,3.764,15:04:49,10/16/24,-0.34,1,-0.001,0.001,-0.014,0.037,0.207,0.537,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491134,2.433371,1.66105,0.94095,0.451376,-0.024124,0.264067,0.143375,92.168213,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150521_94b,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
29,15:03:39,17,10/16/24,Albany,M Sturchio,AV,Spinach,0.088418,2.922599,0.085822,0.574822,0.6067,0.595668,1.279721,0.673021,5.872928,5.981704,12.617287,0.29853,1.8,PSF-00495_20241016150339_ee0,0,0,0,100.993752,335.564728,0.699033,0.5,0.8,7.201144,1,41.4,40.64,12.61,10.56,10.56,101.43,156.8,159.1,-1.5,26,3.767,14:54:31,10/16/24,-0.24,1,-0.004,-0.002,0.011,-0.1,-0.112,2.856,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490573,2.433445,1.660463,0.941306,0.44847,-0.020179,0.251813,0.129426,100.993752,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150339_ee0,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
18,15:01:11,17,10/16/24,Albany,M Sturchio,AV,Radish,0.125286,2.920622,0.120132,0.787438,0.616112,0.600977,1.274699,0.658587,5.925626,6.074856,12.56852,0.29853,1.8,PSF-00495_20241016150111_386,0,0,0,87.617043,291.361206,0.699284,0.5,0.8,14.891462,1,40.83,39.83,13.06,10.5,10.5,101.42,156.6,158.4,-1.2,53,3.771,14:54:31,10/16/24,-0.24,1,0.002,0.004,0,-0.047,-0.004,0.121,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489258,2.432574,1.658407,0.939608,0.440535,-0.025379,0.233514,0.152527,87.617043,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150111_386,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
61,13:33:41,15,10/17/24,Albany,M Sturchio,AV,Radish,0.218333,2.920003,0.203143,2.017871,0.713924,0.674919,1.715451,1.001527,6.614231,6.996477,16.811468,0.29853,1.8,PSF-00495_20241017133341_d4d,0,0,0,98.007202,326.70163,0.70001,0.5,0.8,19.688581,1,34.87,32.96,17.82,15.04,15.04,102.04,156.5,157.9,-0.9,70,3.624,13:30:20,10/17/24,-0.19,1,0,0.003,-0.004,-0.092,0.033,0.03,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.477891,2.423239,1.657765,0.938265,0.363751,-0.029258,0.337635,0.166881,98.007202,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133341_d4d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
22,15:01:58,17,10/16/24,Albany,M Sturchio,AV,Radish,0.142092,2.91932,0.135497,0.735112,0.636421,0.62228,1.181725,0.545303,6.135647,6.275075,11.651734,0.29853,1.8,PSF-00495_20241016150158_fb3,0,0,0,102.142097,340.839386,0.700322,0.5,0.8,14.861246,1,42.6,41.65,12.91,9.37,9.37,101.42,156.4,158.7,-1.5,53,3.729,14:54:31,10/16/24,-0.24,1,0.007,0.004,-9999,0.062,0.19,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492019,2.435065,1.657058,0.940365,0.443208,-0.03513,0.239284,0.15237,102.142097,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150158_fb3,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
69,7:25:07,9,10/16/24,Albany,M Sturchio,AV,Radish,0.293467,2.920391,0.266669,1.145827,0.628252,0.606307,1.058847,0.430595,5.999698,6.216856,10.477796,0.29853,1.8,PSF-00495_20241016072507_5ca,0,0,0,99.525688,332.131134,0.700342,0.5,0.8,54.159412,1,52.8,50.96,9.47,7.75,7.75,101.06,156.5,159.2,-1.7,193,4.022,7:16:33,10/16/24,-0.38,1,0,-0.002,0.017,-0.29,-0.269,-0.295,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.506457,2.449883,1.658167,0.941515,0.50865,-0.016037,0.262698,0.27028,99.525688,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016072507_5ca,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
23,7:07:09,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.126837,2.920515,0.121558,0.662908,0.639437,0.626744,1.185539,0.546103,6.20222,6.327828,11.732032,0.29853,1.8,PSF-00495_20241016070709_90e,0,0,0,108.442429,362.006653,0.700441,0.5,0.8,32.867626,1,42.58,41.73,12.99,9.42,9.42,101.05,156.6,158.8,-1.4,117,4.047,7:06:23,10/16/24,-0.26,1,0.001,-0.001,-0.039,0.508,1.14,3.245,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492125,2.435053,1.658295,0.940536,0.441803,-0.035471,0.135981,0.206382,108.442429,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016070709_90e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
71,15:16:54,17,10/16/24,Albany,M Sturchio,Control,Radish,0.36077,2.921292,0.321113,1.85218,0.63013,0.594551,1.209853,0.579723,5.86188,6.212658,11.928339,0.29853,1.8,PSF-00495_20241016151654_93f,0,0,0,82.841995,277.427307,0.701392,0.5,0.8,23.384037,1,46.46,43.84,11.44,9.72,9.72,101.43,156.7,157.6,-0.6,83,3.748,15:15:03,10/16/24,-0.45,1,-0.003,-0.002,-0.002,0.029,0.035,-0.022,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.495599,2.440993,1.659103,0.93757,0.470202,-0.016453,0.342976,0.177836,82.841995,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151654_93f,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
22,13:13:08,15,10/16/24,Albany,M Sturchio,AV,Radish,0.370544,2.919942,0.328817,2.228285,0.725887,0.683102,1.405638,0.679751,6.738479,7.160534,13.865963,0.29853,1.8,PSF-00495_20241016131308_04c,0,0,0,94.436287,316.29538,0.70143,0.5,0.8,31.108698,1,41.22,38.79,15.45,11.98,11.98,101.37,156.5,157.8,-0.8,111,3.838,13:12:24,10/16/24,-0.19,1,0.005,0.001,0.028,0.137,0.157,0.118,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487205,2.432602,1.657702,0.937955,0.40018,-0.035457,0.267246,0.200973,94.436287,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016131308_04c,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
47,13:27:34,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.086653,2.921352,0.084157,0.924471,0.707506,0.689648,1.815008,1.107502,6.755988,6.930936,17.780338,0.29853,1.8,PSF-00495_20241017132734_9a0,0,0,0,84.459541,282.909027,0.70146,0.5,0.8,17.042419,1,32.34,31.53,18.87,15.92,15.92,102.08,156.7,158,-0.8,61,3.586,13:20:04,10/17/24,-0.19,1,0,0.002,-0.007,-0.029,0.12,0.479,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.475495,2.419451,1.659164,0.93847,0.348654,-0.03144,0.301176,0.158832,84.459541,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017132734_9a0,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
69,13:35:54,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.092903,2.922242,0.090041,0.878782,0.688407,0.671448,1.672715,0.984308,6.580659,6.746874,16.393782,0.29853,1.8,PSF-00495_20241017133554_7af,0,0,0,85.756302,287.831055,0.70206,0.5,0.8,20.762943,1,34.3,33.45,17.5,14.65,14.65,102.03,156.8,158.2,-0.9,74,3.623,13:30:20,10/17/24,-0.19,1,0.003,0.005,0,0.131,0.264,0.648,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478703,2.422476,1.660091,0.93916,0.368416,-0.029928,0.350759,0.169924,85.756302,0.000308,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133554_7af,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
69,9:42:32,11,10/16/24,Albany,M Sturchio,AV,Radicchio,0.164127,2.921381,0.155397,1.052103,0.656011,0.635843,1.334793,0.678782,6.279795,6.478981,13.182848,0.29853,1.8,PSF-00495_20241016094232_6b7,0,0,0,96.741196,324.710724,0.70207,0.5,0.8,53.956402,1,47.32,45.87,11.77,11.2,11.2,101.25,156.7,159,-1.5,192,3.933,9:36:38,10/16/24,-0.3,1,-0.002,-0.002,0.005,-0.121,-0.095,-0.378,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.498518,2.441892,1.659195,0.941036,0.463988,-0.00499,0.516367,0.269272,96.741196,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016094232_6b7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
85,13:56:48,15,10/16/24,Albany,M Sturchio,Control,Spinach,0.149825,2.919775,0.142512,1.056362,0.650763,0.630463,1.39459,0.743827,6.219347,6.419606,13.757257,0.29853,1.8,PSF-00495_20241016135648_24e,0,0,0,109.935883,369.049774,0.702111,0.5,0.8,22.911627,1,39.08,37.86,14.58,11.86,11.86,101.37,156.5,157.7,-0.8,82,3.745,13:48:11,10/16/24,-0.29,1,-0.001,-0.002,0.023,1.708,1.09,-1.665,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485979,2.429912,1.657529,0.937814,0.414449,-0.027516,0.537073,0.17635,109.935883,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016135648_24e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
31,15:04:19,17,10/16/24,Albany,M Sturchio,AV,Spinach,0.193464,2.919796,0.181442,1.012658,0.616172,0.596694,1.177274,0.561102,5.882724,6.074761,11.60659,0.29853,1.8,PSF-00495_20241016150419_e0a,0,0,0,95.110771,319.561249,0.702371,0.5,0.8,11.649465,1,42.22,40.88,12.55,9.32,9.32,101.43,156.5,158.9,-1.5,41,3.766,14:54:31,10/16/24,-0.24,1,0.005,0.004,-9999,0.116,0.094,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490945,2.434604,1.65755,0.940754,0.449612,-0.032,0.256715,0.142631,95.110771,0.000283,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150419_e0a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
32,7:10:09,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.143809,2.921191,0.137061,0.749196,0.628759,0.614419,1.176211,0.547452,6.080005,6.221902,11.63923,0.29853,1.8,PSF-00495_20241016071009_91b,0,0,0,114.494202,384.854797,0.7025,0.5,0.8,29.598892,1,45.4,44.37,11.75,9.3,9.3,101.06,156.6,158.8,-1.4,105,4.004,7:06:23,10/16/24,-0.26,1,-0.002,-0.004,0.007,0.01,0.077,0.662,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.496311,2.439206,1.658997,0.940656,0.464274,-0.023901,0.158453,0.196315,114.494202,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071009_91b,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
63,7:22:40,9,10/16/24,Albany,M Sturchio,AV,Radish,0.343433,2.919807,0.307289,1.314403,0.623308,0.598119,1.052024,0.428716,5.918135,6.167369,10.40933,0.29853,1.8,PSF-00495_20241016072240_59a,0,0,0,100.674751,338.565582,0.702643,0.5,0.8,34.900829,1,51.7,49.61,9.67,7.66,7.66,101.07,156.5,157.8,-0.9,124,4.024,7:16:33,10/16/24,-0.38,1,-0.002,0,0.015,0.028,0.054,0.34,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.504456,2.448357,1.657562,0.938056,0.504639,-0.018981,0.246829,0.212153,100.674751,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016072240_59a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
83,13:42:08,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.069702,2.919799,0.068077,0.712717,0.636606,0.622817,1.692675,1.056069,6.10376,6.238894,16.588633,0.29853,1.8,PSF-00495_20241017134208_b79,0,0,0,83.045128,279.426819,0.702802,0.5,0.8,21.182941,1,32.86,32.15,16.94,14.83,14.83,102.04,156.5,158.4,-1.3,75,3.617,13:40:44,10/17/24,-0.14,1,0,0.002,0.024,0.199,0.342,0.856,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47678,2.420413,1.657553,0.939644,0.376796,-0.022028,0.389092,0.171114,83.045128,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017134208_b79,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
68,7:23:47,9,10/16/24,Albany,M Sturchio,AV,Radish,0.255445,2.920436,0.234899,0.950947,0.613471,0.595254,1.019317,0.405846,5.889713,6.069958,10.085583,0.29853,1.8,PSF-00495_20241016072347_2a0,0,0,0,105.896828,356.396545,0.702868,0.5,0.8,36.877388,1,51.32,49.8,9.54,7.2,7.2,101.07,156.5,159,-1.6,131,4.021,7:16:33,10/16/24,-0.38,1,0.002,0.001,-0.061,0.744,1.126,3.047,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.504762,2.447881,1.658213,0.94102,0.50724,-0.022225,0.254124,0.218029,105.896828,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016072347_2a0,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
34,7:10:36,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.134109,2.920554,0.128221,0.63804,0.625314,0.613094,1.123876,0.498561,6.066277,6.187187,11.120214,0.29853,1.8,PSF-00495_20241016071036_a2b,0,0,0,120.805977,406.766296,0.703009,0.5,0.8,34.225044,1,45.62,44.73,11.6,8.63,8.63,101.07,156.6,156.1,0.3,122,4.039,7:06:23,10/16/24,-0.26,1,-0.003,-0.004,-0.026,-0.079,-0.23,-0.701,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.496876,2.439533,1.658336,0.933824,0.467167,-0.029012,0.161777,0.210079,120.805977,0.000283,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071036_a2b,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
37,13:23:44,15,10/16/24,Albany,M Sturchio,AV,Radicchio,0.213663,2.919781,0.199094,1.570346,0.673806,0.643642,1.464761,0.790955,6.350729,6.648356,14.452612,0.29853,1.8,PSF-00495_20241016132344_69d,0,0,0,87.763664,295.752869,0.703253,0.5,0.8,22.147953,1,40.55,38.73,14.54,12.61,12.61,101.35,156.5,158.6,-1.4,79,3.825,13:22:41,10/16/24,-0.21,1,0.008,0.001,0.046,0.276,0.742,1.692,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487301,2.431859,1.657535,0.940141,0.414974,-0.019572,0.341286,0.173957,87.763664,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016132344_69d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
75,15:18:29,17,10/16/24,Albany,M Sturchio,Control,Spinach,0.105856,2.921294,0.102154,0.564465,0.620112,0.609267,1.175655,0.555543,6.006346,6.113259,11.589974,0.29853,1.8,PSF-00495_20241016151829_c85,0,0,0,99.865082,337.139008,0.703787,0.5,0.8,10.04048,1,45.99,45.18,11.35,9.3,9.3,101.44,156.7,159.2,-1.6,36,3.746,15:15:03,10/16/24,-0.45,1,0.001,-0.002,0.013,-0.004,-0.003,0.02,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497605,2.440358,1.659104,0.941554,0.47184,-0.019831,0.353315,0.137757,99.865082,0.000294,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151829_c85,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
87,13:43:01,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.08979,2.92088,0.087112,0.800796,0.665789,0.650314,1.593369,0.927581,6.37355,6.525211,15.616178,0.29853,1.8,PSF-00495_20241017134301_59f,0,0,0,95.415833,322.432648,0.704075,0.5,0.8,20.851053,1,34.6,33.8,16.83,13.89,13.89,102.03,156.6,158.2,-1,74,3.618,13:40:44,10/17/24,-0.14,1,0.001,0.001,-9999,0.054,0.134,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.479352,2.422944,1.658674,0.939119,0.378446,-0.030559,0.394341,0.170009,95.415833,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017134301_59f,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
26,15:02:39,17,10/16/24,Albany,M Sturchio,AV,Radish,0.101883,2.920651,0.098449,0.565708,0.621979,0.611106,1.199548,0.577569,6.025276,6.132476,11.827087,0.29853,1.8,PSF-00495_20241016150239_891,0,0,0,94.519974,319.482208,0.704146,0.5,0.8,16.770685,1,41.99,41.26,12.77,9.6,9.6,101.42,156.6,158.3,-1.1,60,3.769,14:54:31,10/16/24,-0.24,1,0.003,0.004,-9999,0.254,-0.038,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491465,2.434252,1.658437,0.939315,0.445592,-0.031532,0.244293,0.157826,94.519974,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150239_891,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
78,7:30:38,9,10/16/24,Albany,M Sturchio,AV,Spinach,1.217938,2.921432,0.859581,5.215439,0.699227,0.59949,1.306306,0.607079,5.932127,6.91905,12.926268,0.29853,1.8,PSF-00495_20241016073038_0d4,0,0,0,118.257881,400.034302,0.704381,0.5,0.8,15.59281,1,59.4,50.93,9.32,10.87,10.87,101.06,156.7,159.3,-1.7,55,4.013,7:28:36,10/16/24,-0.63,1,0.006,0.004,-0.015,0.126,0.011,0.353,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.506449,2.458949,1.659248,0.941758,0.511887,0.016928,0.299467,0.154296,118.257881,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016073038_0d4,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
73,13:37:45,15,10/17/24,Albany,M Sturchio,AV,Radish,0.201242,2.920272,0.188268,1.712839,0.745845,0.712753,1.663268,0.917423,6.984781,7.309073,16.299559,0.29853,1.8,PSF-00495_20241017133745_dcc,0,0,0,94.725967,321.029663,0.704931,0.5,0.8,22.726986,1,37.82,36.14,17.22,14.56,14.56,102.04,156.5,156.6,-0.1,81,3.621,13:30:20,10/17/24,-0.19,1,0.005,0.001,0.016,0.017,0.068,0.076,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.482858,2.427523,1.658044,0.93514,0.372547,-0.027869,0.361318,0.175526,94.725967,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133745_dcc,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
19,7:06:09,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.146129,2.918922,0.139162,0.74488,0.649668,0.635389,1.185654,0.535987,6.287676,6.42898,11.732996,0.29853,1.8,PSF-00495_20241016070609_a64,0,0,0,116.061333,393.521912,0.70507,0.5,0.8,34.334991,1,41.92,41,13.47,9.42,9.42,101.05,156.4,158.6,-1.4,122,4.049,6:56:11,10/16/24,-0.23,1,0.007,0.005,-9999,0.484,1.1,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49093,2.434019,1.656646,0.939998,0.433341,-0.040439,0.128146,0.210107,116.061333,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016070609_a64,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
